
null,F2,1852.0

null,F2,7948.0

null,F1,3672.0

null,F2,4317.0

null,F2,1044.0

null,F2,3999.0

null,F2,5208.0

null,F2,484.0

null,F1,7767.0

null,F1,7035.0

null,F1,2375.0

null,F2,1375.0

null,F1,8973.0

null,F1,2636.0

null,F1,115.0

null,F1,8938.0

null,F2,4808.0

null,F1,2590.0

null,F2,4082.0

null,F1,5343.0

null,F1,3281.0

null,F1,3736.0

null,F2,6318.0

null,F1,7188.0

null,F1,1925.0

null,F1,8900.0

null,F2,936.0

null,F2,7184.0

null,F1,6378.0

null,F2,2747.0

null,F2,2366.0

null,F1,1491.0

null,F2,7868.0

null,F2,6768.0

null,F1,1016.0

null,F1,2331.0

null,F2,3103.0

null,F2,8058.0

null,F1,578.0

null,F1,2303.0

null,F2,4952.0

null,F1,5651.0

null,F2,6031.0

null,F2,4181.0

null,F2,8889.0

null,F1,8152.0

null,F1,6601.0

null,F1,8369.0

null,F1,1824.0

null,F1,1990.0

null,F2,7593.0

null,F1,1508.0

null,F1,8516.0

null,F1,5362.0

null,F1,2844.0

null,F1,6273.0

null,F2,4936.0

null,F1,2295.0

null,F1,8469.0

null,F1,8308.0

null,F1,2884.0

null,F2,4293.0

null,F2,8382.0

null,F2,6339.0

null,F1,2307.0

null,F2,3538.0

null,F2,7384.0

null,F2,6391.0

null,F1,7697.0

null,F2,5912.0

null,F2,3691.0

null,F2,3739.0

null,F1,8351.0

null,F1,725.0

null,F1,509.0

null,F2,7479.0

null,F1,2732.0

null,F1,3864.0

null,F1,1072.0

null,F2,501.0

null,F1,8994.0

null,F2,4636.0

null,F2,8121.0

null,F2,2855.0

null,F1,2328.0

null,F2,2907.0

null,F2,6991.0

null,F1,4333.0

null,F2,5540.0

null,F1,4837.0

null,F2,4267.0

null,F2,3719.0

null,F1,3234.0

null,F2,8631.0

null,F1,2932.0

null,F1,3398.0

null,F2,910.0

null,F2,3986.0

null,F1,7128.0

null,F2,6681.0

null,F2,5076.0

null,F1,4631.0

null,F2,1456.0

null,F1,6383.0

null,F1,7630.0

null,F2,8235.0

null,F1,5548.0

null,F2,1603.0

null,F1,6622.0

null,F1,6926.0

null,F1,183.0

null,F1,1187.0

null,F1,4629.0

null,F2,5678.0

null,F2,7112.0

null,F1,6448.0

null,F1,6333.0

null,F1,913.0

null,F1,8264.0

null,F2,486.0

null,F1,4255.0

null,F1,3180.0

null,F2,6415.0

null,F2,4025.0

null,F1,5054.0

null,F2,6128.0

null,F2,3218.0

null,F1,4173.0

null,F2,7276.0

null,F2,5603.0

null,F1,3770.0

null,F1,1161.0

null,F1,8780.0

null,F2,8888.0

null,F2,6488.0

null,F1,6770.0

null,F2,8629.0

null,F2,4085.0

null,F1,8657.0

null,F1,582.0

null,F1,3803.0

null,F2,6338.0

null,F2,7425.0

null,F2,5886.0

null,F2,3043.0

null,F2,6893.0

null,F1,2425.0

null,F2,1009.0

null,F2,2086.0

null,F1,2434.0

null,F2,3976.0

null,F1,8984.0

null,F1,4494.0

null,F1,171.0

null,F1,7302.0

null,F2,3240.0

null,F2,2178.0

null,F1,5088.0

null,F1,1406.0

null,F2,1869.0

null,F2,6987.0

null,F2,2056.0

null,F2,3765.0

null,F2,2677.0

null,F1,5639.0

null,F2,5608.0

null,F2,5048.0

null,F1,5229.0

null,F1,878.0

null,F2,3825.0

null,F2,7684.0

null,F1,196.0

null,F2,920.0

null,F2,1087.0

null,F1,1676.0

null,F2,8382.0

null,F1,1048.0

null,F2,4264.0

null,F1,2493.0

null,F1,2652.0

null,F2,4609.0

null,F1,3467.0

null,F1,813.0

null,F2,3670.0

null,F1,8825.0

null,F2,159.0

null,F2,6537.0

null,F1,875.0

null,F2,4816.0

null,F1,3340.0

null,F2,4085.0

null,F1,7668.0

null,F1,5549.0

null,F1,2375.0

null,F2,5279.0

null,F2,5424.0

null,F1,3264.0

null,F1,4227.0

null,F2,3967.0

null,F1,3814.0

null,F2,5332.0

null,F1,8415.0

null,F1,8035.0

null,F2,6861.0

null,F1,6553.0

null,F2,3170.0

null,F1,1174.0

null,F2,7628.0

null,F2,8397.0

null,F2,249.0

null,F1,3536.0

null,F1,1877.0

null,F2,8731.0

null,F2,232.0

null,F1,3417.0

null,F1,3211.0

null,F1,2735.0

null,F1,7023.0

null,F1,1905.0

null,F2,2675.0

null,F1,1782.0

null,F2,509.0

null,F1,8668.0

null,F1,1294.0

null,F1,4721.0

null,F1,2146.0

null,F1,1657.0

null,F2,4652.0

null,F1,2270.0

null,F2,4637.0

null,F1,1832.0

null,F1,1328.0

null,F2,7610.0

null,F1,3444.0

null,F1,359.0

null,F1,889.0

null,F1,3959.0

null,F2,6902.0

null,F1,5403.0

null,F2,8935.0

null,F2,4917.0

null,F1,8212.0

null,F1,3337.0

null,F2,3452.0

null,F1,6810.0

null,F2,2566.0

null,F2,7699.0

null,F1,5320.0

null,F2,8312.0

null,F1,6281.0

null,F2,2747.0

null,F1,1348.0

null,F2,7776.0

null,F1,6815.0

null,F2,4218.0

null,F2,394.0

null,F2,5892.0

null,F1,5075.0

null,F2,7299.0

null,F2,5984.0

null,F1,4331.0

null,F2,3160.0

null,F1,301.0

null,F1,8632.0

null,F1,6220.0

null,F1,2120.0

null,F1,7917.0

null,F1,5281.0

null,F2,7998.0

null,F1,3717.0

null,F1,5226.0

null,F1,8005.0

null,F2,5600.0

null,F1,7876.0

null,F2,1493.0

null,F1,4830.0

null,F2,6411.0

null,F1,3552.0

null,F2,1282.0

null,F2,1459.0

null,F1,6648.0

null,F1,168.0

null,F2,7808.0

null,F2,8271.0

null,F2,4895.0

null,F2,5390.0

null,F1,971.0

null,F2,8424.0

null,F1,7043.0

null,F1,6251.0

null,F1,2233.0

null,F2,7330.0

null,F2,5766.0

null,F2,4535.0

null,F1,3898.0

null,F1,5397.0

null,F2,2673.0

null,F1,1298.0

null,F1,2673.0

null,F2,4361.0

null,F1,3251.0

null,F1,3208.0

null,F1,71.0

null,F1,3579.0

null,F2,4234.0

null,F2,4805.0

null,F1,4053.0

null,F2,5630.0

null,F2,3359.0

null,F1,2782.0

null,F1,6880.0

null,F2,3073.0

null,F1,7015.0

null,F2,1129.0

null,F1,6398.0

null,F2,4003.0

null,F2,3525.0

null,F1,7599.0

null,F1,1522.0

null,F1,4314.0

null,F1,6519.0

null,F2,4208.0

null,F2,2724.0

null,F2,7064.0

null,F1,4220.0

null,F2,2468.0

null,F1,7743.0

null,F2,6403.0

null,F2,5071.0

null,F2,7034.0

null,F1,4731.0

null,F2,2798.0

null,F2,6926.0

null,F1,261.0

null,F2,7469.0

null,F2,8567.0

null,F1,266.0

null,F1,7353.0

null,F1,5373.0

null,F1,5259.0

null,F2,2919.0

null,F1,3750.0

null,F1,663.0

null,F2,2379.0

null,F2,8769.0

null,F1,7515.0

null,F1,3206.0

null,F2,7976.0

null,F1,4450.0

null,F1,3056.0

null,F1,6675.0

null,F2,6925.0

null,F1,6387.0

null,F1,5420.0

null,F2,1920.0

null,F1,6425.0

null,F1,4293.0

null,F1,4238.0

null,F2,5849.0

null,F1,4295.0

null,F1,8039.0

null,F1,4433.0

null,F1,4077.0

null,F2,4585.0

null,F2,5642.0

null,F1,182.0

null,F2,7736.0

null,F1,6393.0

null,F1,1899.0

null,F1,7782.0

null,F1,7719.0

null,F1,2023.0

null,F2,3457.0

null,F2,436.0

null,F1,6023.0

null,F2,5866.0

null,F1,5773.0

null,F2,1823.0

null,F1,2044.0

null,F2,1048.0

null,F1,3631.0

null,F1,3177.0

null,F1,1355.0

null,F1,6659.0

null,F1,7872.0

null,F2,3363.0

null,F2,2578.0

null,F2,7943.0

null,F2,3051.0

null,F1,6691.0

null,F1,4410.0

null,F1,8817.0

null,F1,4720.0

null,F2,3844.0

null,F2,8889.0

null,F2,375.0

null,F1,6243.0

null,F1,6762.0

null,F1,6206.0

null,F1,3681.0

null,F2,1316.0

null,F1,1009.0

null,F2,3276.0

null,F2,1274.0

null,F2,4884.0

null,F1,35.0

null,F1,8407.0

null,F1,4063.0

null,F2,3437.0

null,F1,2554.0

null,F2,7870.0

null,F1,1703.0

null,F1,5804.0

null,F2,7353.0

null,F2,7277.0

null,F2,5501.0

null,F1,387.0

null,F1,8656.0

null,F2,8245.0

null,F2,2186.0

null,F2,594.0

null,F2,4208.0

null,F2,958.0

null,F2,2875.0

null,F1,2082.0

null,F2,7311.0

null,F2,4581.0

null,F1,3158.0

null,F2,6232.0

null,F1,3308.0

null,F2,2938.0

null,F2,2482.0

null,F1,4578.0

null,F2,5477.0

null,F2,199.0

null,F1,2346.0

null,F1,154.0

null,F2,6442.0

null,F2,2472.0

null,F2,2383.0

null,F2,6527.0

null,F1,3652.0

null,F1,2144.0

null,F2,4433.0

null,F2,6112.0

null,F2,5409.0

null,F2,1169.0

null,F2,7079.0

null,F1,5669.0

null,F2,6165.0

null,F2,7799.0

null,F1,6504.0

null,F2,7517.0

null,F2,2667.0

null,F1,434.0

null,F2,1340.0

null,F2,3996.0

null,F1,3985.0

null,F1,2051.0

null,F1,3993.0

null,F1,1145.0

null,F1,1204.0

null,F1,967.0

null,F1,8917.0

null,F2,7923.0

null,F2,2023.0

null,F2,7936.0

null,F2,1225.0

null,F2,5452.0

null,F1,8693.0

null,F1,6352.0

null,F1,2512.0

null,F2,8949.0

null,F1,455.0

null,F2,1990.0

null,F2,7884.0

null,F2,8901.0

null,F2,2532.0

null,F2,5117.0

null,F2,801.0

null,F2,3443.0

null,F2,7166.0

null,F1,4543.0

null,F2,4948.0

null,F1,4981.0

null,F2,179.0

null,F1,7320.0

null,F1,4190.0

null,F1,3085.0

null,F2,7029.0

null,F1,1187.0

null,F2,8361.0

null,F1,8942.0

null,F1,4082.0

null,F1,8127.0

null,F1,3443.0

null,F2,591.0

null,F1,1162.0

null,F1,2299.0

null,F2,2607.0

null,F1,1507.0

null,F2,3094.0

null,F1,2409.0

null,F2,2402.0

null,F1,1556.0

null,F1,4065.0

null,F1,8289.0

null,F1,6141.0

null,F1,8868.0

null,F2,2760.0

null,F2,4198.0

null,F1,2143.0

null,F1,4393.0

null,F2,809.0

null,F2,4277.0

null,F2,5069.0

null,F2,1591.0

null,F1,3784.0

null,F1,6363.0

null,F1,5387.0

null,F1,1593.0

null,F1,7146.0

null,F2,7795.0

null,F2,2079.0

null,F1,5958.0

null,F2,7713.0

null,F1,7215.0

null,F2,7083.0

null,F1,7280.0

null,F2,4985.0

null,F2,570.0

null,F2,913.0

null,F2,6432.0

null,F2,3060.0

null,F1,947.0

null,F1,2647.0

null,F2,5603.0

null,F1,5551.0

null,F2,734.0

null,F1,1873.0

null,F2,8205.0

null,F1,8110.0

null,F1,1089.0

null,F1,4311.0

null,F2,8325.0

null,F2,3636.0

null,F2,7955.0

null,F1,2509.0

null,F2,8886.0

null,F1,7482.0

null,F1,2312.0

null,F1,6133.0

null,F2,4211.0

null,F2,8949.0

null,F2,5600.0

null,F1,4060.0

null,F2,8726.0

null,F1,4312.0

null,F2,5453.0

null,F1,5520.0

null,F2,1085.0

null,F1,3077.0

null,F2,6879.0

null,F2,3019.0

null,F2,2840.0

null,F2,5595.0

null,F1,2370.0

null,F2,231.0

null,F2,1473.0

null,F2,2498.0

null,F2,73.0

null,F1,376.0

null,F1,5535.0

null,F2,7229.0

null,F1,5001.0

null,F1,5746.0

null,F2,3776.0

null,F2,3974.0

null,F2,6733.0

null,F1,7855.0

null,F1,5875.0

null,F2,600.0

null,F2,5720.0

null,F2,1933.0

null,F1,4760.0

null,F2,5491.0

null,F1,4770.0

null,F1,7300.0

null,F1,7788.0

null,F2,3184.0

null,F2,5658.0

null,F1,8572.0

null,F1,4727.0

null,F1,38.0

null,F2,8968.0

null,F1,930.0

null,F2,2215.0

null,F2,469.0

null,F1,3109.0

null,F2,2764.0

null,F1,2944.0

null,F1,8375.0

null,F2,445.0

null,F2,6334.0

null,F2,5631.0

null,F2,6511.0

null,F2,5357.0

null,F1,1957.0

null,F2,3572.0

null,F1,852.0

null,F1,5438.0

null,F2,7005.0

null,F1,4088.0

null,F2,4428.0

null,F2,7988.0

null,F2,27.0

null,F2,980.0

null,F1,5098.0

null,F2,8403.0

null,F2,2339.0

null,F1,2373.0

null,F2,3973.0

null,F1,5542.0

null,F2,3174.0

null,F1,8401.0

null,F1,8189.0

null,F2,912.0

null,F1,2390.0

null,F1,275.0

null,F2,2734.0

null,F2,8357.0

null,F1,7296.0

null,F1,751.0

null,F2,2373.0

null,F2,4895.0

null,F1,2561.0

null,F1,8221.0

null,F2,3881.0

null,F1,6431.0

null,F1,6449.0

null,F2,5192.0

null,F2,1187.0

null,F2,5314.0

null,F1,8782.0

null,F2,8197.0

null,F2,2548.0

null,F2,8223.0

null,F2,3644.0

null,F2,2297.0

null,F1,8784.0

null,F2,1148.0

null,F2,87.0

null,F2,259.0

null,F2,8742.0

null,F1,4184.0

null,F1,1222.0

null,F2,1734.0

null,F1,8655.0

null,F1,4677.0

null,F1,8915.0

null,F1,819.0

null,F1,133.0

null,F1,3947.0

null,F2,2705.0

null,F2,7638.0

null,F2,1456.0

null,F1,1238.0

null,F2,430.0

null,F2,8537.0

null,F2,2052.0

null,F1,7632.0

null,F1,7264.0

null,F1,8275.0

null,F1,1675.0

null,F1,1014.0

null,F1,326.0

null,F1,4840.0

null,F1,3936.0

null,F2,8989.0

null,F2,3317.0

null,F2,6610.0

null,F2,7339.0

null,F1,2533.0

null,F2,2034.0

null,F2,1491.0

null,F2,1498.0

null,F2,8636.0

null,F1,8399.0

null,F1,8024.0

null,F2,5737.0

null,F2,3065.0

null,F1,34.0

null,F2,7388.0

null,F2,6291.0

null,F1,4259.0

null,F1,4840.0

null,F1,2923.0

null,F1,6915.0

null,F1,3696.0

null,F2,3015.0

null,F2,4746.0

null,F1,4809.0

null,F2,2307.0

null,F2,2858.0

null,F2,7236.0

null,F1,7092.0

null,F2,8629.0

null,F1,4968.0

null,F2,7351.0

null,F1,918.0

null,F1,1675.0

null,F2,3079.0

null,F1,8383.0

null,F1,2058.0

null,F2,667.0

null,F1,2237.0

null,F2,2968.0

null,F1,7698.0

null,F2,1690.0

null,F2,4894.0

null,F1,4211.0

null,F1,1748.0

null,F2,6451.0

null,F2,8644.0

null,F1,4990.0

null,F2,352.0

null,F2,7077.0

null,F2,8312.0

null,F2,1754.0

null,F2,2892.0

null,F1,2935.0

null,F1,2898.0

null,F2,4032.0

null,F2,8387.0

null,F2,6413.0

null,F1,6867.0

null,F2,1369.0

null,F1,4888.0

null,F2,2553.0

null,F1,6219.0

null,F1,4313.0

null,F2,724.0

null,F1,7568.0

null,F2,5927.0

null,F1,7854.0

null,F1,464.0

null,F1,5265.0

null,F1,2871.0

null,F1,4362.0

null,F1,6248.0

null,F1,2553.0

null,F2,1173.0

null,F2,3886.0

null,F1,8907.0

null,F1,7928.0

null,F1,6879.0

null,F1,2911.0

null,F1,525.0

null,F2,8914.0

null,F1,6344.0

null,F1,1294.0

null,F1,1211.0

null,F1,388.0

null,F2,6927.0

null,F1,1179.0

null,F1,6359.0

null,F2,2592.0

null,F2,2575.0

null,F2,4829.0

null,F2,3200.0

null,F1,7182.0

null,F1,4408.0

null,F2,4603.0

null,F1,2603.0

null,F2,4393.0

null,F1,1762.0

null,F2,5815.0

null,F2,6927.0

null,F2,2812.0

null,F2,8435.0

null,F1,617.0

null,F2,290.0

null,F2,1896.0

null,F2,1039.0

null,F2,8369.0

null,F2,5254.0

null,F1,4889.0

null,F1,8181.0

null,F1,4370.0

null,F1,7933.0

null,F1,8523.0

null,F2,5200.0

null,F2,8693.0

null,F2,5641.0

null,F2,2724.0

null,F2,2042.0

null,F1,1183.0

null,F2,8397.0

null,F1,965.0

null,F1,6216.0

null,F1,4470.0

null,F1,7198.0

null,F2,2434.0

null,F1,6054.0

null,F2,4908.0

null,F1,8652.0

null,F1,4943.0

null,F1,3990.0

null,F1,5653.0

null,F1,2486.0

null,F2,4217.0

null,F2,2980.0

null,F1,4314.0

null,F2,8085.0

null,F1,2042.0

null,F1,7157.0

null,F1,3240.0

null,F2,8319.0

null,F2,7626.0

null,F1,5575.0

null,F1,6180.0

null,F2,2758.0

null,F2,5670.0

null,F1,5305.0

null,F1,298.0

null,F2,8270.0

null,F1,8538.0

null,F2,2144.0

null,F2,4761.0

null,F2,3621.0

null,F2,3710.0

null,F2,1813.0

null,F1,7792.0

null,F2,2508.0

null,F1,6923.0

null,F1,3512.0

null,F1,7608.0

null,F1,5933.0

null,F2,5473.0

null,F2,295.0

null,F1,1357.0

null,F2,8863.0

null,F1,4787.0

null,F2,6715.0

null,F2,6441.0

null,F1,3376.0

null,F1,102.0

null,F2,5384.0

null,F1,4007.0

null,F2,4657.0

null,F1,3540.0

null,F1,6685.0

null,F1,2438.0

null,F1,6690.0

null,F2,2675.0

null,F1,4467.0

null,F1,6468.0

null,F1,3780.0

null,F1,5488.0

null,F2,8118.0

null,F2,5407.0

null,F2,1421.0

null,F1,5311.0

null,F2,6024.0

null,F1,2588.0

null,F2,6390.0

null,F1,5617.0

null,F2,1159.0

null,F2,7059.0

null,F2,1705.0

null,F1,5482.0

null,F1,5607.0

null,F2,2011.0

null,F2,5826.0

null,F2,542.0

null,F1,2184.0

null,F2,5337.0

null,F1,6042.0

null,F2,1485.0

null,F2,7008.0

null,F2,39.0

null,F1,773.0

null,F2,1221.0

null,F2,3113.0

null,F1,444.0

null,F2,3428.0

null,F2,4649.0

null,F1,5975.0

null,F2,2487.0

null,F1,350.0

null,F2,391.0

null,F1,7796.0

null,F2,4517.0

null,F2,8777.0

null,F1,2978.0

null,F2,558.0

null,F2,71.0

null,F2,4686.0

null,F2,6056.0

null,F2,793.0

null,F1,4191.0

null,F1,7101.0

null,F1,5411.0

null,F1,3357.0

null,F2,2693.0

null,F1,4878.0

null,F2,3243.0

null,F1,5786.0

null,F1,8592.0

null,F2,7026.0

null,F2,2565.0

null,F1,8839.0

null,F1,8678.0

null,F2,474.0

null,F1,1113.0

null,F2,4900.0

null,F2,4237.0

null,F2,838.0

null,F1,1854.0

null,F2,5511.0

null,F1,6629.0

null,F1,7040.0

null,F2,7759.0

null,F2,7612.0

null,F2,3716.0

null,F1,4656.0

null,F2,122.0

null,F2,731.0

null,F2,3240.0

null,F2,5965.0

null,F1,3354.0

null,F2,3115.0

null,F2,1920.0

null,F2,5706.0

null,F2,366.0

null,F2,662.0

null,F2,5412.0

null,F1,8059.0

null,F2,6322.0

null,F2,3857.0

null,F1,1066.0

null,F1,5499.0

null,F2,2678.0

null,F2,6553.0

null,F1,2417.0

null,F2,8164.0

null,F2,1351.0

null,F2,4320.0

null,F2,4712.0

null,F1,990.0

null,F1,6480.0

null,F1,1237.0

null,F2,6599.0

null,F2,7524.0

null,F2,8594.0

null,F2,3480.0

null,F2,2302.0

null,F2,4440.0

null,F1,268.0

null,F2,2148.0

null,F1,4580.0

null,F1,7946.0

null,F2,4515.0

null,F1,3248.0

null,F2,419.0

null,F1,3118.0

null,F1,73.0

null,F1,5741.0

null,F2,5874.0

null,F2,1536.0

null,F1,840.0

null,F2,6135.0

null,F2,5359.0

null,F2,8632.0

null,F1,4593.0

null,F1,6244.0

null,F1,8702.0

null,F2,4846.0

null,F1,6182.0

null,F1,5265.0

null,F2,1336.0

null,F2,2569.0

null,F2,8157.0

null,F1,8542.0

null,F2,1180.0

null,F2,8746.0

null,F2,5333.0

null,F1,1239.0

null,F1,2439.0

null,F1,6685.0

null,F2,5332.0

null,F2,7193.0

null,F2,6276.0

null,F1,8768.0

null,F2,3519.0

null,F2,3302.0

null,F1,1805.0

null,F2,7325.0

null,F2,2130.0

null,F1,5021.0

null,F2,5456.0

null,F2,2441.0

null,F2,6151.0

null,F2,2931.0

null,F2,5218.0

null,F1,4480.0

null,F1,8796.0

null,F1,1991.0

null,F1,148.0

null,F1,1631.0

null,F2,6422.0

null,F1,7610.0

null,F2,6416.0

null,F1,4115.0

null,F2,8978.0

null,F1,977.0

null,F2,5764.0

null,F2,6902.0

null,F1,5371.0

null,F1,3214.0

null,F2,7700.0

null,F1,5157.0

null,F1,1087.0

null,F2,2851.0

null,F2,5414.0

null,F1,3301.0

null,F2,8463.0

null,F1,6256.0

null,F2,3737.0

null,F2,5488.0

